갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1999,신규,22.09~24.09,2022,통인동,"17,000",효자,7,0,18,61.49, , ,5-1,11110,3
 ,1973,신규,22.08~24.08,2022,필운동,"50,000",사직파크맨션,7,0,20,99.17, , ,142,11110,5
 ,2007,신규,22.10~24.10,2022,필운동,"60,000",두레엘리시안,7,0,21,84.74, , ,174-1,11110,2
사용,2008,갱신,22.07~24.09,2022,사직동,"74,500",광화문스페이스본(101동~105동),7,0,1,108.07,"71,000", ,9,11110,10
사용,2008,갱신,22.10~24.10,2022,사직동,"20,000",광화문스페이스본(101동~105동),7,265,14,158.99,"20,000",250,9,11110,2
사용,2008,갱신,22.07~24.07,2022,사직동,"39,000",광화문스페이스본(101동~105동),7,131,20,94.51,"39,000",120,9,11110,3
사용,2008,갱신,22.08~24.08,2022,사직동,"115,500",광화문스페이스본(106동),7,0,28,163.33,"110,000", ,9-1,11110,12
사용,2008,갱신,22.08~24.08,2022,사직동,"60,000",광화문스페이스본(101동~105동),7,61,30,94.51,"60,000",50,9,11110,7
 ,1983,신규,22.10~24.10,2022,당주동,"20,000",세종,7,175,2,105.64, , ,100,11110,6
 ,1981,신규,22.10~24.10,2022,당주동,"60,000",롯데미도파광화문빌딩,7,50,30,149.95, , ,145,11110,9
사용,2004,갱신,22.09~24.09,2022,내수동,"110,250",경희궁의아침3단지,7,0,21,149,"105,000", ,72,11110,16
 ,2004,신규,22.09~24.09,2022,내수동,0,킹스매너,7,800,25,209.56, , ,110-15,11110,3
사용,2004,갱신,22.10~24.10,2022,내수동,"10,000",경희궁의아침2단지,7,330,26,140.78,"10,000",330,71,11110,12
 ,2005,신규,22.09~24.09,2022,수송동,"2,000",로얄팰리스스위트,7,160,13,39.67, , ,85,11110,12
 ,2003,갱신,22.07~24.07,2022,익선동,"26,000",현대뜨레비앙,7,18,12,45.5,"26,000",8,55,11110,9
 ,2003,신규,22.08~24.08,2022,익선동,"1,000",현대뜨레비앙,7,100,19,48.54, , ,55,11110,8
 ,2003,신규,22.09~24.09,2022,익선동,"2,000",현대뜨레비앙,7,95,22,48.54, , ,55,11110,2
 ,2003,신규,22.09~24.09,2022,익선동,"26,000",현대뜨레비앙,7,0,25,46.64, , ,55,11110,4
 ,1998,신규,22.08~24.08,2022,익선동,"4,000",운현신화타워,7,150,27,84.26, , ,30-6,11110,9
 ,2013,신규,22.07~23.07,2022,경운동,"1,000",삼성빌딩,7,60,16,14.88, , ,22,11110,5
 ,2013,신규,22.08~23.07,2022,낙원동,500,삼일주택,7,55,7,13.2, , ,22-1,11110,5
 ,2006,신규,22.08~24.07,2022,인의동,"10,000",효성쥬얼리시티,7,190,1,84.7, , ,48-2,11110,11
 ,2006,신규,22.07~24.07,2022,인의동,"13,000",효성쥬얼리시티,7,300,14,98.39, , ,48-2,11110,17
 ,2006,신규,22.09~24.09,2022,인의동,"70,000",효성쥬얼리시티,7,0,15,84.7, , ,48-2,11110,13
 ,2006,신규,22.08~24.08,2022,인의동,"50,000",효성쥬얼리시티,7,55,23,84.64, , ,48-2,11110,8
 ,2021,신규,22.08~24.08,2022,효제동,"33,000",이지마루종로,7,0,21,24.44, , ,126-2,11110,10
 ,2021, , ,2022,효제동,"33,000",이지마루종로,7,0,21,24.44, , ,126-2,11110,10
 ,2006,갱신, ,2022,명륜1가,"45,000",건양하늘터,7,80,8,84.9,"45,000", ,23,11110,2
 ,1995, , ,2022,명륜2가,"62,800",아남1,7,0,2,84.9, , ,4,11110,6
사용,1995,갱신,22.07~24.07,2022,명륜2가,"62,800",아남1,7,0,2,84.9,"59,850", ,4,11110,6
 ,1999,신규,22.07~24.07,2022,명륜2가,"44,000",아남3,7,0,4,47.43, , ,237,11110,5
 ,1995,갱신,22.08~24.02,2022,명륜2가,"70,000",아남1,7,0,9,84.9,"59,000", ,4,11110,2
 ,1996, , ,2022,명륜2가,"60,000",아남2,7,0,23,59.4, , ,236,11110,3
 ,1996,신규,22.09~24.08,2022,명륜2가,"60,000",아남2,7,0,23,59.4, , ,236,11110,3
 ,1999,신규,22.07~24.08,2022,명륜2가,"20,000",아남3,7,80,25,44.37, , ,237,11110,8
 ,1997,신규,22.08~24.08,2022,명륜3가,"7,500",(1-102),7,0,8,33.33, , ,1-102,11110,4
 ,1999,신규,22.09~24.09,2022,창신동,"50,000",두산,7,0,1,59.95, , ,232,11110,7
사용,1992,갱신,22.08~24.08,2022,창신동,"30,450",창신쌍용1,7,0,1,54.7,"29,000", ,702,11110,5
 ,1993,갱신,22.09~24.09,2022,창신동,"45,000",창신쌍용2,7,0,2,79.87,"31,500", ,703,11110,7
 ,2002,신규,22.08~24.08,2022,창신동,"3,000",MID그린(2동),7,70,2,59.47, , ,601-1,11110,5
 ,1993,신규,22.08~24.08,2022,창신동,"3,000",창신쌍용2,7,130,5,79.87, , ,703,11110,12
 ,1992,신규,22.07~24.07,2022,창신동,"5,000",창신쌍용1,7,100,6,54.7, , ,702,11110,4
 ,1999,갱신,22.09~24.09,2022,창신동,"9,000",두산,7,150,7,84.9,"9,000",120,232,11110,2
 ,1968,신규,22.07~23.07,2022,창신동,"1,000",동대문상가,7,60,8,42.91, , ,436-64,11110,5
사용,1973,갱신,22.09~24.09,2022,창신동,"24,150",동대문맨션,7,0,8,83.83,"23,000", ,578-5,11110,3
 ,1993,갱신,22.08~24.08,2022,창신동,"33,500",창신쌍용2,7,0,8,79.87,"32,000", ,703,11110,3
 ,1993,갱신,22.07~24.07,2022,창신동,"22,000",창신쌍용2,7,35,8,64.66,"22,000",25,703,11110,12
 ,1993,갱신,22.07~24.07,2022,창신동,"33,000",창신쌍용2,7,0,9,79.87,"31,500", ,703,11110,8
 ,1992, , ,2022,창신동,"30,450",창신쌍용1,7,0,9,54.7, , ,702,11110,3
사용,1992,갱신,22.07~24.07,2022,창신동,"30,450",창신쌍용1,7,0,9,54.7,"29,000", ,702,11110,3
 ,1992,신규,22.08~24.08,2022,창신동,"48,000",창신쌍용1,7,0,12,79.87, , ,702,11110,10
 ,1992,신규,22.07~24.07,2022,창신동,"5,000",창신쌍용1,7,120,12,54.7, , ,702,11110,4
 ,1999,신규,22.10~24.10,2022,창신동,"36,750",두산,7,0,15,59.95, , ,232,11110,5
사용,1992,갱신,22.07~24.07,2022,창신동,"38,850",창신쌍용1,7,0,15,79.87,"37,000", ,702,11110,5
 ,1993, , ,2022,창신동,"28,000",창신쌍용2,7,13,16,64.66, , ,703,11110,12
 ,1999,신규,22.08~24.08,2022,창신동,"30,000",두산,7,60,16,59.95, , ,232,11110,12
 ,1992,신규,22.10~24.10,2022,창신동,"34,650",창신쌍용1,7,0,16,79.87, , ,702,11110,7
사용,1992,갱신,22.08~24.08,2022,창신동,"33,075",창신쌍용1,7,0,23,79.87,"33,075", ,702,11110,13
사용,1993,갱신,22.07~24.07,2022,창신동,"28,350",창신쌍용2,7,0,23,54.7,"27,000", ,703,11110,6
 ,1992,갱신,22.08~24.08,2022,창신동,"29,000",창신쌍용1,7,33,26,79.87,"29,000",20,702,11110,3
 ,2002,신규,22.08~24.08,2022,창신동,"22,000",일우,7,0,27,59.3, , ,602,11110,6
 ,1999,신규,22.08~24.08,2022,창신동,"51,000",두산,7,0,28,59.95, , ,232,11110,17
 ,1999, , ,2022,창신동,"40,900",두산,7,0,29,59.95, , ,232,11110,18
사용,1999,갱신,22.09~24.09,2022,창신동,"40,900",두산,7,0,29,59.95,"39,000", ,232,11110,18
 ,1999,신규,22.09~24.09,2022,창신동,"50,000",두산,7,0,29,59.95, , ,232,11110,10
 ,1992,신규,22.07~24.08,2022,창신동,100,창신쌍용1,7,60,29,54.7, , ,702,11110,3
 ,2006,신규,22.09~24.09,2022,창신동,"10,000",브라운스톤창신,7,160,30,84.81, , ,23-76,11110,8
 ,2006,신규,22.09~24.09,2022,창신동,"10,000",브라운스톤창신,7,160,30,84.81, , ,23-76,11110,8
 ,2006,신규,22.09~24.09,2022,창신동,"10,000",브라운스톤창신,7,160,30,84.81, , ,23-76,11110,8
 ,1999,신규,22.10~24.10,2022,창신동,"40,000",두산,7,0,31,59.95, , ,232,11110,16
 ,1979,신규,22.07~24.06,2022,숭인동,"5,000",숭인상가,7,100,1,80.85, , ,204-11,11110,6
 ,2000,신규, ,2022,숭인동,"26,000",숭인모범101동,7,0,2,59.7, , ,569,11110,4
 ,2015,갱신,22.08~23.07,2022,숭인동,"4,352",영하우스,7,34,6,20.27,"4,352",32,207-32,11110,14
 ,2000,신규,22.07~24.07,2022,숭인동,"28,000",숭인모범101동,7,0,8,59.64, , ,569,11110,7
 ,2008,신규,22.09~24.09,2022,숭인동,"35,000",종로센트레빌,7,140,9,114.67, , ,2-1,11110,2
 ,2008,신규,22.09~24.09,2022,숭인동,"35,000",종로센트레빌,7,140,9,114.67, , ,2-1,11110,2
 ,2009, , ,2022,숭인동,"1,000",종로청계힐스테이트,7,120,11,59.9426, , ,766,11110,4
 ,2013,신규,22.07~24.07,2022,숭인동,"12,000",종로동광모닝스카이,7,0,15,15.855, , ,1421-1,11110,9
 ,1997,신규,22.07~24.07,2022,숭인동,"23,500",오성,7,0,19,56.66, , ,888,11110,3
 ,2012, , ,2022,숭인동,"1,000",삼전솔하임2차,7,50,20,15, , ,296-19,11110,7
