갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2007, , ,2021,필운동,"85,000",신동아블루아광화문의꿈,2,0,19,111.97, , ,254,11110,7
 ,2008, , ,2021,사직동,"30,000",광화문스페이스본(101동~105동),2,170,6,94.51, , ,9,11110,6
 ,2008, , ,2021,사직동,"99,750",광화문스페이스본(106동),2,0,9,150.4, , ,9-1,11110,4
 ,2008, , ,2021,사직동,"30,000",광화문스페이스본(101동~105동),2,105,15,70.8, , ,9,11110,7
 ,2008, , ,2021,사직동,"50,000",광화문스페이스본(101동~105동),2,235,24,146.92, , ,9,11110,1
 ,1983, , ,2021,당주동,"47,000",세종,2,0,26,105.07, , ,100,11110,7
 ,2004, , ,2021,내수동,"90,000",경희궁의아침4단지,2,0,2,124.17, , ,73,11110,13
 ,2004, , ,2021,내수동,"10,000",경희궁의아침3단지,2,470,11,174.55, , ,72,11110,10
 ,1998, , ,2021,익선동,"31,000",운현신화타워,2,0,2,47.61, , ,30-6,11110,15
 ,1968, , ,2021,낙원동,"25,000",낙원,2,0,2,110.15, , ,288,11110,11
 ,2006, , ,2021,인의동,"58,800",효성쥬얼리시티,2,0,15,98.39, , ,48-2,11110,10
 ,2017, , ,2021,효제동,"7,000",포레스트힐시티,2,55,5,18.505, , ,65-2,11110,11
 ,2017, , ,2021,효제동,"2,000",포레스트힐시티,2,63,12,18.7352, , ,65-2,11110,11
 ,2017, , ,2021,효제동,"1,000",포레스트힐시티,2,85,17,20.3861, , ,65-2,11110,13
 ,2017, , ,2021,효제동,"1,000",포레스트힐시티,2,70,19,14.4835, , ,65-2,11110,13
 ,2017, , ,2021,효제동,"3,000",포레스트힐시티,2,60,19,16.672, , ,65-2,11110,14
 ,2014, ,21.02~22.02,2021,연건동,"1,000",이화에수풀,2,75,9,16.98, , ,195-10,11110,11
 ,2006, , ,2021,명륜1가,"50,000",건양하늘터,2,0,19,84.9, , ,23,11110,3
 ,1995, , ,2021,명륜2가,"10,000",아남1,2,170,5,84.9, , ,4,11110,20
 ,1995, , ,2021,명륜2가,"43,600",아남1,2,70,6,84.9, , ,4,11110,19
 ,1999, , ,2021,명륜2가,"5,000",아남3,2,120,6,50.49, , ,237,11110,3
 ,2019, , ,2021,명륜2가,"1,000",어젤리아명륜1,2,68,24,28.6818, , ,8-67,11110,9
 ,1999, , ,2021,명륜2가,"5,000",아남3,2,106,25,47.43, , ,237,11110,6
 ,1995, , ,2021,명륜2가,"20,000",아남1,2,135,28,84.9, , ,4,11110,9
