갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2007, , ,2021,필운동,"71,000",신동아블루아광화문의꿈,5,0,14,107.5, , ,254,11110,7
 ,2008, , ,2021,사직동,"130,000",광화문스페이스본(101동~105동),5,0,6,158.99, , ,9,11110,8
 ,2008, , ,2021,사직동,"60,000",광화문스페이스본(101동~105동),5,0,11,97.61, , ,9,11110,5
 ,2008, , ,2021,사직동,"140,000",광화문스페이스본(106동),5,0,11,150.4, , ,9-1,11110,1
 ,2008, , ,2021,사직동,"100,000",광화문스페이스본(101동~105동),5,0,14,95.88, , ,9,11110,5
 ,2008, , ,2021,사직동,"62,500",광화문스페이스본(101동~105동),5,0,21,107.91, , ,9,11110,14
 ,2008, , ,2021,사직동,"1,000",광화문스페이스본(101동~105동),5,50,21,94.51, , ,9,11110,5
 ,2008, , ,2021,사직동,"105,000",광화문스페이스본(101동~105동),5,0,22,146.92, , ,9,11110,6
 ,2008, , ,2021,사직동,"130,000",광화문스페이스본(101동~105동),5,0,25,159.01, , ,9,11110,5
 ,2008, , ,2021,사직동,"125,000",광화문스페이스본(101동~105동),5,0,26,151.81, , ,9,11110,3
 ,2008, , ,2021,사직동,"42,000",광화문스페이스본(101동~105동),5,84,27,95.88, , ,9,11110,1
 ,2008, , ,2021,사직동,"69,000",광화문스페이스본(101동~105동),5,15,31,94.51, , ,9,11110,8
 ,1994, , ,2021,내수동,"3,000",세종로대우,5,125,27,76.66, , ,167,11110,14
 ,1981, ,21.06~23.06,2021,신문로1가,"50,000",신문로맨션,5,0,28,91.53, , ,238,11110,9
 ,2020, , ,2021,신문로2가,"265,000",디팰리스,5,0,21,158.324, , ,171,11110,13
 ,2006, , ,2021,인의동,"55,000",효성쥬얼리시티,5,40,20,84.7, , ,48-2,11110,10
 ,2006, , ,2021,인의동,"57,500",효성쥬얼리시티,5,0,22,98.39, , ,48-2,11110,16
 ,2006, , ,2021,인의동,"65,000",효성쥬얼리시티,5,0,28,84.64, , ,48-2,11110,14
 ,2014, , ,2021,연건동,"1,000",이화에수풀,5,75,4,16.98, , ,195-10,11110,6
