갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,2007,갱신,22.04~24.04,2022,필운동,"77,700",신동아블루아광화문의꿈,4,0,25,111.97,"74,000", ,254,11110,6
사용,2008,갱신,22.05~24.05,2022,사직동,"89,200",광화문스페이스본(101동~105동),4,0,2,121.37,"85,000", ,9,11110,13
 ,2008,갱신,22.04~23.02,2022,사직동,"5,000",광화문스페이스본(101동~105동),4,400,7,151.81,"50,000",180,9,11110,2
 ,2008,신규,22.06~24.07,2022,사직동,"103,000",광화문스페이스본(101동~105동),4,0,11,91.35, , ,9,11110,14
사용,2008,갱신,22.05~24.05,2022,사직동,"89,250",광화문스페이스본(101동~105동),4,0,15,136.4,"85,000", ,9,11110,11
사용,2008,갱신,22.05~24.05,2022,사직동,"20,000",광화문스페이스본(101동~105동),4,170,20,70.8,"20,000",160,9,11110,7
 ,1983,신규,22.05~24.05,2022,당주동,"50,000",세종,4,0,19,105.06, , ,100,11110,7
 ,2003,갱신,22.04~24.04,2022,내수동,"120,000",경희궁파크팰리스,4,0,10,146.33,"100,000", ,95,11110,3
사용,2004,갱신,22.04~23.06,2022,내수동,"10,000",경희궁의아침4단지,4,347,23,145.96,"10,000",330,73,11110,10
 ,2005,신규,22.04~24.04,2022,수송동,"34,000",로얄팰리스스위트,4,0,9,39.67, , ,85,11110,13
 ,2005,갱신,22.05~24.05,2022,수송동,"32,000",로얄팰리스스위트,4,0,9,43.07,"32,000", ,85,11110,10
 ,2008,신규,22.05~24.05,2022,견지동,"90,000",대성스카이렉스,4,0,6,149.72, , ,110,11110,15
 ,2003,신규,22.05~23.04,2022,익선동,"1,000",현대뜨레비앙,4,95,6,46.64, , ,55,11110,5
 ,2003,신규,22.04~24.04,2022,익선동,"1,000",현대뜨레비앙,4,100,7,48.54, , ,55,11110,2
 ,2003,신규,22.04~24.04,2022,익선동,"1,000",현대뜨레비앙,4,90,8,45.5, , ,55,11110,4
 ,2003,신규,22.05~24.04,2022,익선동,"1,000",현대뜨레비앙,4,100,25,48.54, , ,55,11110,4
 ,1968,신규, ,2022,낙원동,"35,000",낙원,4,0,2,73.82, , ,288,11110,7
 ,1968,신규,22.04~24.04,2022,낙원동,"30,000",낙원,4,0,14,65.92, , ,288,11110,7
사용,2006,갱신,22.05~24.05,2022,인의동,"36,750",효성쥬얼리시티,4,0,9,66.85,"35,000", ,48-2,11110,5
 ,2006,신규,22.06~24.06,2022,인의동,"78,000",효성쥬얼리시티,4,0,16,98.39, , ,48-2,11110,8
사용,2006,갱신,22.05~24.05,2022,인의동,"3,000",효성쥬얼리시티,4,210,27,98.39,"3,000",200,48-2,11110,11
 ,2006,갱신,22.05~24.05,2022,인의동,"50,000",효성쥬얼리시티,4,0,30,84.64,"50,000", ,48-2,11110,17
 ,2021,신규,22.04~24.04,2022,효제동,"30,000",이지마루종로,4,0,13,26.33, , ,126-2,11110,7
 ,2021,신규,22.06~24.06,2022,효제동,"32,000",이지마루종로,4,0,16,25.55, , ,126-2,11110,5
 ,2011,신규,22.04~24.04,2022,충신동,"18,000",CS타워,4,0,6,22.17, , ,62-2,11110,10
 ,2006,신규,22.06~24.06,2022,명륜1가,"70,000",건양하늘터,4,0,6,84.78, , ,23,11110,1
 ,1996, , ,2022,명륜2가,"56,000",아남2,4,0,2,59.4, , ,236,11110,6
 ,1996,신규,22.04~24.04,2022,명륜2가,"56,000",아남2,4,0,2,59.4, , ,236,11110,6
 ,1995,신규,22.06~24.06,2022,명륜2가,"68,000",아남1,4,0,15,84.9, , ,4,11110,1
 ,1999, , ,2022,명륜2가,"49,000",아남3,4,0,23,50.49, , ,237,11110,2
 ,1999,신규,22.06~25.02,2022,명륜2가,"49,000",아남3,4,0,23,50.49, , ,237,11110,2
 ,1993,신규,22.04~24.04,2022,창신동,"31,000",창신쌍용2,4,0,2,54.7, , ,703,11110,6
사용,1993,갱신,22.04~24.04,2022,창신동,"29,400",창신쌍용2,4,0,2,64.66,"28,000", ,703,11110,4
사용,1992,갱신,22.04~24.04,2022,창신동,"5,000",창신쌍용1,4,70,2,54.7,"5,000",70,702,11110,3
 ,1992, , ,2022,창신동,"5,000",창신쌍용1,4,70,2,54.7, , ,702,11110,3
 ,1993,신규,22.07~24.07,2022,창신동,"35,000",창신쌍용2,4,0,2,54.7, , ,703,11110,3
 ,1993,신규,22.06~24.06,2022,창신동,"10,000",창신쌍용2,4,70,3,54.7, , ,703,11110,4
 ,1992,신규,22.04~24.04,2022,창신동,"37,000",창신쌍용1,4,0,7,54.7, , ,702,11110,5
 ,1992,신규,22.04~24.04,2022,창신동,"40,000",창신쌍용1,4,0,8,54.7, , ,702,11110,5
사용,1992,갱신,22.04~24.03,2022,창신동,"36,750",창신쌍용1,4,0,9,79.87,"35,000", ,702,11110,8
 ,1999,신규,22.06~24.06,2022,창신동,"10,000",덕산,4,20,13,59.28, , ,639-50,11110,2
 ,1992,신규,22.05~24.05,2022,창신동,"37,000",창신쌍용1,4,0,15,54.7, , ,702,11110,8
 ,1993,신규,22.04~24.04,2022,창신동,"3,000",창신쌍용2,4,90,16,54.7, , ,703,11110,1
 ,1993, , ,2022,창신동,"3,000",창신쌍용2,4,90,16,54.7, , ,703,11110,1
 ,1999,신규,22.05~24.05,2022,창신동,"30,000",덕산,4,0,19,59.28, , ,639-50,11110,3
 ,1993,신규,22.06~24.06,2022,창신동,"43,000",창신쌍용2,4,0,22,64.66, , ,703,11110,6
 ,1999, , ,2022,창신동,"38,850",두산,4,0,22,59.95, , ,232,11110,18
 ,1993,신규,22.06~24.06,2022,창신동,"30,000",창신쌍용2,4,0,22,54.7, , ,703,11110,1
 ,1970,신규,22.04~24.04,2022,창신동,500,동문상가,4,45,22,34.71, , ,436-41,11110,6
 ,1993,신규,22.06~24.06,2022,창신동,"43,000",창신쌍용2,4,0,22,64.66, , ,703,11110,6
 ,1999, , ,2022,창신동,"50,000",두산,4,0,23,59.95, , ,232,11110,14
 ,1999,신규,22.05~24.05,2022,창신동,"50,000",두산,4,0,23,59.95, , ,232,11110,14
 ,1993,갱신,22.05~24.05,2022,창신동,"30,000",창신쌍용2,4,20,27,79.87,"30,000", ,703,11110,3
 ,1993,신규,22.05~24.05,2022,창신동,"45,000",창신쌍용2,4,0,29,79.87, , ,703,11110,15
 ,1993, , ,2022,창신동,"45,000",창신쌍용2,4,0,29,79.87, , ,703,11110,15
사용,1992,갱신,22.05~24.05,2022,창신동,"42,000",창신쌍용1,4,0,29,106.62,"40,000", ,702,11110,12
사용,1992,갱신,22.05~24.05,2022,창신동,"34,000",창신쌍용1,4,0,30,79.87,"33,000", ,702,11110,11
 ,1999,신규,22.06~24.06,2022,창신동,"10,000",두산,4,100,30,59.95, , ,232,11110,5
 ,1999,신규,22.07~24.07,2022,창신동,"50,000",두산,4,0,30,59.95, , ,232,11110,1
 ,1999, , ,2022,창신동,"50,000",두산,4,0,30,59.95, , ,232,11110,1
 ,1979, , ,2022,숭인동,"30,000",숭인상가,4,0,2,78.75, , ,204-11,11110,5
 ,1979,신규,22.04~24.04,2022,숭인동,"35,000",숭인상가,4,0,2,78.75, , ,204-11,11110,8
 ,1979,신규,22.04~24.04,2022,숭인동,"30,000",숭인상가,4,0,2,78.75, , ,204-11,11110,5
 ,2008,갱신,22.04~24.04,2022,숭인동,"70,000",종로센트레빌,4,0,2,114.67,"65,000", ,2-1,11110,7
 ,1979,신규,22.04~24.04,2022,숭인동,"20,000",숭인상가,4,40,3,78.75, , ,204-11,11110,5
 ,2009,신규,22.06~24.06,2022,숭인동,"73,000",종로청계힐스테이트,4,0,5,84.9478, , ,766,11110,3
 ,2012,신규,22.04~23.04,2022,숭인동,500,삼전솔하임2차,4,60,9,16.67, , ,296-19,11110,9
 ,2009, ,22.04~24.04,2022,숭인동,"20,000",종로청계힐스테이트,4,85,11,59.9426, , ,766,11110,7
 ,1971,신규,22.05~24.05,2022,숭인동,500,동일상가,4,35,11,28.05, , ,232-29,11110,7
 ,2014,신규,22.04~23.04,2022,숭인동,"3,500",삼전솔하임4차,4,35,16,15.09, , ,318-2,11110,10
 ,2013,신규,22.06~23.06,2022,숭인동,500,종로동광모닝스카이,4,60,16,15.855, , ,1421-1,11110,12
 ,2013,신규,22.06~23.06,2022,숭인동,500,종로동광모닝스카이,4,60,16,15.855, , ,1421-1,11110,12
 ,2000, , ,2022,숭인동,"40,000",동문타운,4,0,20,59.56, , ,181-105,11110,-1
 ,2000,신규,22.05~24.05,2022,숭인동,"40,000",동문타운,4,0,20,59.56, , ,181-105,11110,-1
