갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2007,갱신,22.12~23.12,2022,필운동,"82,680",신동아블루아광화문의꿈,11,0,1,111.97,"78,750", ,254,11110,10
 ,2008,신규,22.12~24.12,2022,사직동,"145,000",광화문스페이스본(101동~105동),11,0,2,158.99, , ,9,11110,8
사용,2008,갱신,22.11~24.11,2022,사직동,"115,500",광화문스페이스본(101동~105동),11,0,10,158.99,"110,000", ,9,11110,10
 ,2008,갱신,22.12~25.03,2022,사직동,"100,000",광화문스페이스본(106동),11,0,11,144.52,"90,000", ,9-1,11110,9
 ,2008,신규,23.01~25.01,2022,사직동,"100,000",광화문스페이스본(101동~105동),11,130,14,146.92, , ,9,11110,10
 ,2008,신규,23.01~25.01,2022,사직동,"100,000",광화문스페이스본(101동~105동),11,0,19,94.51, , ,9,11110,12
 ,2008,신규,23.01~25.01,2022,사직동,"105,000",광화문스페이스본(101동~105동),11,0,22,121.37, , ,9,11110,3
 ,2008,갱신, ,2022,사직동,"110,000",광화문스페이스본(101동~105동),11,0,23,147.31,"77,000", ,9,11110,7
 ,2008,신규,23.01~25.01,2022,사직동,0,광화문스페이스본(101동~105동),11,624,24,158.99, , ,9,11110,7
사용,2008,갱신,22.12~23.12,2022,사직동,"5,000",광화문스페이스본(101동~105동),11,280,25,94.51,"5,000",280,9,11110,2
 ,2008,신규,23.01~25.01,2022,사직동,"10,000",광화문스페이스본(101동~105동),11,500,26,146.92, , ,9,11110,1
 ,2004,갱신,22.12~24.12,2022,내수동,"140,000",경희궁의아침4단지,11,0,10,124.17,"80,000",50,73,11110,12
사용,2004,갱신,22.12~24.12,2022,내수동,"126,000",경희궁의아침4단지,11,0,10,124.17,"120,000", ,73,11110,6
 ,2004,갱신,23.02~25.02,2022,내수동,"58,000",경희궁의아침3단지,11,185,11,123.13,"58,000",70,72,11110,4
 ,2004,신규,23.01~25.01,2022,내수동,"10,000",경희궁의아침4단지,11,400,14,124.17, , ,73,11110,2
 ,2003,신규,23.01~25.01,2022,내수동,"70,000",경희궁파크팰리스,11,240,15,146.33, , ,95,11110,11
 ,2004,신규,23.01~25.01,2022,내수동,"10,000",경희궁의아침2단지,11,350,16,124.17, , ,71,11110,16
 ,2004,신규,23.01~25.01,2022,내수동,"10,000",경희궁의아침3단지,11,420,16,124.17, , ,72,11110,7
 ,2004,신규,23.02~25.01,2022,내수동,"10,000",경희궁의아침4단지,11,500,19,150.77, , ,73,11110,6
 ,2003,신규,22.12~24.12,2022,익선동,"1,000",현대뜨레비앙,11,100,8,46.64, , ,55,11110,3
 ,2003,신규,22.12~24.12,2022,익선동,"1,000",현대뜨레비앙,11,105,10,48.54, , ,55,11110,6
 ,2003,신규,22.12~24.12,2022,익선동,"1,000",현대뜨레비앙,11,105,18,46.64, , ,55,11110,3
 ,2003,신규,22.12~24.12,2022,익선동,"29,000",현대뜨레비앙,11,0,24,39.9, , ,55,11110,9
 ,2003,신규,23.01~25.01,2022,익선동,"2,000",현대뜨레비앙,11,140,25,58.78, , ,55,11110,5
 ,1968,신규,22.11~24.11,2022,낙원동,"3,000",낙원,11,108,7,65.92, , ,288,11110,9
 ,1968,신규,22.12~24.12,2022,낙원동,"45,000",낙원,11,0,16,105.92, , ,288,11110,15
 ,2006,신규,23.02~25.02,2022,인의동,"61,000",효성쥬얼리시티,11,0,26,98.39, , ,48-2,11110,10
 ,2015,신규,22.11~23.11,2022,연지동,"1,000",아르젠종로,11,75,2,20.25, , ,163-3,11110,14
 ,2021,신규,22.11~23.11,2022,효제동,"2,000",이지마루종로,11,110,2,17.73, , ,126-2,11110,8
 ,2021,신규,22.12~23.12,2022,효제동,"2,000",이지마루종로,11,150,9,26.64, , ,126-2,11110,8
 ,2017,신규,22.12~23.12,2022,효제동,"1,000",포레스트힐시티,11,95,12,18.274, , ,65-2,11110,8
 ,2017,신규,23.01~24.01,2022,효제동,"2,000",포레스트힐시티,11,73,12,16.672, , ,65-2,11110,8
 ,2014,신규,23.01~24.01,2022,연건동,"1,000",이화에수풀,11,85,7,16.98, , ,195-10,11110,9
 ,2022,신규,22.12~24.12,2022,충신동,"71,000",힐스테이트창경궁,11,0,8,84.96, , ,60,11110,11
 ,2022,신규,22.12~24.12,2022,충신동,"71,000",힐스테이트창경궁,11,0,8,84.96, , ,60,11110,11
 ,2022, , ,2022,충신동,"40,000",힐스테이트창경궁,11,100,10,76.82, , ,60,11110,5
 ,2022,신규,22.12~24.12,2022,충신동,"40,000",힐스테이트창경궁,11,100,10,76.82, , ,60,11110,5
 ,2022, , ,2022,충신동,"29,000",힐스테이트창경궁,11,170,11,76.82, , ,60,11110,6
 ,2022,신규,22.11~23.11,2022,충신동,"29,000",힐스테이트창경궁,11,170,11,76.82, , ,60,11110,6
 ,2022,신규,22.12~24.12,2022,충신동,"25,000",힐스테이트창경궁,11,160,19,63.09, , ,60,11110,3
 ,2022,신규,22.12~24.12,2022,충신동,"25,000",힐스테이트창경궁,11,160,19,63.09, , ,60,11110,3
 ,2022,신규,22.12~24.12,2022,충신동,"25,000",힐스테이트창경궁,11,150,21,76.82, , ,60,11110,11
 ,1995,신규,22.12~24.12,2022,명륜2가,"76,000",아남1,11,0,2,84.9, , ,4,11110,14
 ,1995, , ,2022,명륜2가,"76,000",아남1,11,0,2,84.9, , ,4,11110,14
 ,1996,신규,23.02~25.02,2022,명륜2가,"10,000",아남2,11,155,9,84.96, , ,236,11110,7
 ,1999,갱신,22.12~24.12,2022,명륜2가,"20,000",아남3,11,72,12,47.43,"20,000",65,237,11110,6
 ,1999,신규,23.01~25.01,2022,명륜2가,"15,000",아남3,11,100,16,50.49, , ,237,11110,2
 ,1995,갱신,23.01~25.01,2022,명륜2가,"21,000",아남1,11,160,19,84.9,"20,000",100,4,11110,8
 ,1996,신규,23.01~25.01,2022,명륜2가,"10,000",아남2,11,200,23,84.9, , ,236,11110,7
 ,1999,신규,23.02~25.02,2022,명륜2가,"20,000",아남3,11,70,26,59.36, , ,237,11110,7
 ,1992,신규,22.12~24.12,2022,창신동,"38,000",창신쌍용1,11,0,2,79.87, , ,702,11110,12
 ,1999,신규,23.01~25.07,2022,창신동,"20,000",두산,11,130,4,84.9, , ,232,11110,15
 ,1992,신규,22.12~24.12,2022,창신동,"30,000",창신쌍용1,11,0,5,54.7, , ,702,11110,2
 ,1992,신규,23.01~25.01,2022,창신동,"33,000",창신쌍용1,11,0,5,79.87, , ,702,11110,5
 ,1993,신규,22.12~24.12,2022,창신동,"15,000",창신쌍용2,11,90,5,79.87, , ,703,11110,5
사용,1993,갱신,22.11~24.11,2022,창신동,"28,350",창신쌍용2,11,0,6,54.7,"27,000", ,703,11110,1
 ,1993,신규,22.12~24.12,2022,창신동,"29,400",창신쌍용2,11,0,8,64.66, , ,703,11110,5
