갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,2008,갱신,22.02~24.02,2022,사직동,"5,000",광화문스페이스본(101동~105동),2,357,5,151.81,"5,000",340,9,11110,5
 ,2008,신규,22.02~24.02,2022,사직동,"10,000",광화문스페이스본(101동~105동),2,280,5,94.51, , ,9,11110,4
 ,2008,갱신,22.02~24.02,2022,사직동,"80,000",광화문스페이스본(101동~105동),2,33,11,146.92,"75,000", ,9,11110,5
 ,2008,갱신,22.03~24.03,2022,사직동,"20,000",광화문스페이스본(101동~105동),2,270,12,108.55,"20,000",250,9,11110,5
사용,2008,갱신,22.04~24.04,2022,사직동,"85,000",광화문스페이스본(101동~105동),2,0,14,160.85,"85,000", ,9,11110,2
 ,2008,갱신,22.03~26.02,2022,사직동,"64,000",광화문스페이스본(101동~105동),2,100,28,94.28,"64,000", ,9,11110,13
사용,2008,갱신, ,2022,사직동,"94,500",광화문스페이스본(101동~105동),2,0,28,146.92,"90,000", ,9,11110,10
 ,1983,신규,22.03~24.02,2022,당주동,"2,000",세종,2,140,11,91.46, , ,100,11110,8
 ,2004,갱신,22.03~24.03,2022,내수동,"105,000",경희궁의아침2단지,2,0,9,124.17,"100,000", ,71,11110,4
 ,1994,신규,22.05~24.05,2022,내수동,"58,000",세종로대우,2,0,17,66.96, , ,167,11110,15
 ,2003,신규,22.03~23.02,2022,내수동,0,경희궁파크팰리스,2,420,21,103.77, , ,95,11110,12
사용,2003,갱신,22.02~24.02,2022,내수동,"78,700",경희궁파크팰리스,2,0,28,103.77,"75,000", ,95,11110,7
 ,2003,신규,22.03~23.03,2022,익선동,"38,000",현대뜨레비앙,2,0,20,58.78, , ,55,11110,5
 ,2003,신규,22.03~24.03,2022,익선동,"33,000",현대뜨레비앙,2,0,23,48.54, , ,55,11110,5
 ,2013,신규,22.02~23.02,2022,낙원동,"1,000",삼일주택,2,60,4,17.55, , ,22-1,11110,2
 ,1968,신규,22.02~24.02,2022,낙원동,"10,000",낙원,2,71,25,107.17, , ,288,11110,13
 ,1968,갱신,22.03~24.02,2022,낙원동,"23,000",낙원,2,0,28,107.17,"21,000", ,288,11110,13
사용,2006,갱신,22.02~24.02,2022,인의동,"50,400",효성쥬얼리시티,2,0,7,84.98,"48,000", ,48-2,11110,14
 ,2006,신규,22.02~24.02,2022,인의동,"5,000",효성쥬얼리시티,2,250,8,98.39, , ,48-2,11110,13
 ,2006,갱신,22.02~24.02,2022,인의동,"24,000",효성쥬얼리시티,2,110,19,92.81,"24,000",100,48-2,11110,12
 ,2006,신규,22.03~23.03,2022,인의동,"15,000",효성쥬얼리시티,2,145,25,84.98, , ,48-2,11110,9
 ,2015,신규,22.02~23.02,2022,연지동,"1,000",아르젠종로,2,75,4,18.72, , ,163-3,11110,10
 ,2017,신규,22.02~24.02,2022,효제동,"1,000",포레스트힐시티,2,87,5,20.3861, , ,65-2,11110,13
 ,2021,신규,22.04~24.04,2022,효제동,"30,000",이지마루종로,2,15,25,20.87, , ,126-2,11110,14
 ,2021,신규,22.04~24.04,2022,효제동,"32,000",이지마루종로,2,0,28,26.65, , ,126-2,11110,6
사용,2014,갱신,22.02~24.02,2022,연건동,"1,000",이화에수풀,2,85,7,19.86,"1,000",85,195-10,11110,12
 ,2014,신규,22.02~23.02,2022,연건동,"1,000",이화에수풀,2,75,9,16.98, , ,195-10,11110,11
 ,2014,신규,22.02~23.02,2022,연건동,"1,000",이화에수풀,2,75,28,16.98, , ,195-10,11110,7
 ,2011,신규,22.02~24.02,2022,충신동,"18,000",CS타워,2,0,7,21.94, , ,62-2,11110,6
 ,2011,신규,22.02~24.02,2022,충신동,"8,000",CS타워,2,40,12,22.17, , ,62-2,11110,11
 ,2011,갱신,22.02~23.02,2022,충신동,"15,500",CS타워,2,0,17,22.17,"15,500", ,62-2,11110,6
 ,1995,신규,22.02~24.02,2022,명륜2가,"57,750",아남1,2,0,4,84.8, , ,4,11110,9
 ,1995,갱신,22.03~24.03,2022,명륜2가,"55,000",아남1,2,7,5,84.9,"55,000", ,4,11110,13
 ,1999,신규,22.02~23.02,2022,명륜2가,"15,000",아남3,2,100,5,50.49, , ,237,11110,2
 ,1999,신규,22.03~24.03,2022,명륜2가,"4,000",아남3,2,115,10,47.43, , ,237,11110,4
사용,1999,갱신,22.02~24.02,2022,명륜2가,"15,000",아남3,2,75,10,47.43,"15,000",70,237,11110,6
 ,1999,신규,22.02~24.02,2022,명륜2가,"5,000",아남3,2,105,16,47.43, , ,237,11110,5
 ,2019,신규,22.02~23.02,2022,명륜2가,"1,000",어젤리아명륜1,2,76,17,34.1585, , ,8-67,11110,9
 ,1999,신규,22.02~24.02,2022,명륜2가,"6,000",아남3,2,120,17,47.43, , ,237,11110,5
 ,1999,신규,22.03~24.03,2022,명륜2가,"6,000",아남3,2,120,18,47.43, , ,237,11110,6
사용,1995,갱신,22.03~23.03,2022,명륜2가,"63,000",아남1,2,0,18,84.9,"63,000", ,4,11110,18
 ,1999,신규,22.03~24.03,2022,명륜2가,"6,000",아남3,2,120,19,47.43, , ,237,11110,5
 ,1995,갱신,22.02~24.02,2022,명륜2가,"55,000",아남1,2,0,23,84.9,"53,000", ,4,11110,19
 ,1968,신규,22.02~23.02,2022,창신동,500,동대문상가,2,50,4,40.87, , ,436-64,11110,4
 ,1992,갱신,22.03~24.03,2022,창신동,"5,000",창신쌍용1,2,150,4,106.62,"5,000",120,702,11110,5
 ,1992,신규,22.03~24.03,2022,창신동,"48,000",창신쌍용1,2,0,5,79.87, , ,702,11110,4
사용,1993,갱신,22.04~24.04,2022,창신동,"4,000",창신쌍용2,2,84,6,64.66,"4,000",80,703,11110,6
 ,1993,신규,22.04~24.04,2022,창신동,"42,000",창신쌍용2,2,0,9,79.87, , ,703,11110,4
 ,2002,신규,22.03~24.03,2022,창신동,"15,000",MID그린(6동),2,0,9,59.04, , ,601-7,11110,5
 ,1992, , ,2022,창신동,"35,700",창신쌍용1,2,0,10,79.87, , ,702,11110,10
 ,1993,신규,22.04~24.04,2022,창신동,"5,000",창신쌍용2,2,75,10,64.66, , ,703,11110,1
 ,1970,신규,22.02~23.02,2022,창신동,500,동문상가,2,50,10,42.39, , ,436-41,11110,5
 ,1992, , ,2022,창신동,"35,700",창신쌍용1,2,0,10,79.87, , ,702,11110,10
 ,1993,신규,22.04~24.04,2022,창신동,"5,000",창신쌍용2,2,75,10,64.66, , ,703,11110,1
 ,1968,신규,22.03~23.03,2022,창신동,500,동대문상가,2,50,11,50.74, , ,436-64,11110,5
 ,1993,갱신,22.02~23.02,2022,창신동,"27,500",창신쌍용2,2,0,12,54.7,"26,200", ,703,11110,5
 ,1999,갱신,22.02~24.02,2022,창신동,150,두산,2,50,14,59.95,100,13,232,11110,16
 ,1993,신규,22.05~24.05,2022,창신동,"25,200",창신쌍용2,2,0,14,54.7, , ,703,11110,6
 ,1993,신규,22.05~24.05,2022,창신동,"25,200",창신쌍용2,2,0,14,54.7, , ,703,11110,6
 ,1993,신규,22.03~24.09,2022,창신동,"48,000",창신쌍용2,2,0,15,79.87, , ,703,11110,14
 ,1993,신규,22.03~24.09,2022,창신동,"48,000",창신쌍용2,2,0,15,79.87, , ,703,11110,14
 ,1992,신규,22.03~24.03,2022,창신동,"30,000",창신쌍용1,2,35,15,54.7, , ,702,11110,10
사용,1993,갱신,22.02~24.02,2022,창신동,"34,600",창신쌍용2,2,0,16,79.87,"33,000", ,703,11110,15
 ,1970,신규,22.02~23.02,2022,창신동,500,동문상가,2,55,17,45.3, , ,436-41,11110,5
 ,1993,갱신,22.04~24.04,2022,창신동,"32,000",창신쌍용2,2,35,23,106.62,"27,000",20,703,11110,8
 ,1999,신규,22.03~24.03,2022,창신동,"22,000",두산,2,84,24,84.9, , ,232,11110,8
 ,1996,신규,22.04~24.04,2022,창신동,"20,000",삼흥,2,0,26,57.42, , ,638-45,11110,4
